AFG,0.0251,
AHO,0.0,
AIN,0.11779999999999999,
ALB,0.045,
ALG,0.17309999999999995,
AND,0.0144,
ANG,0.1042,
ANT,0.008999999999999998,
ANZ,0.0,
ARG,0.9321999999999997,
ARM,0.047699999999999985,
ARU,0.0191,
ASA,0.0165,
AUS,4.1582,
AUT,0.6512,
AZE,0.2623,
BAH,0.0894,
BAN,0.03,
BAR,0.024799999999999996,
BDI,0.02859999999999999,
BEL,1.3338999999999999,
BEN,0.0262,
BER,0.009899999999999996,
BHU,0.011199999999999998,
BIH,0.0184,
BIZ,0.012,
BLR,0.3748,
BOH,0.0,
BOL,0.0011000000000000003,
BOT,0.09880000000000001,
BRA,1.9228999999999987,
BRN,0.1367,
BRU,0.0055000000000000005,
BUL,0.31529999999999997,
BUR,0.03949999999999999,
CAF,0.0023000000000000017,
CAM,0.005900000000000001,
CAN,3.3204999999999996,
CAY,0.0431,
CGO,-0.0016000000000000007,
CHA,0.0079,
CHI,0.29329999999999995,
CHN,3.8547000000000002,
CIV,0.1901,
CMR,0.003599999999999999,
COD,0.0325,
COK,0.022899999999999997,
COL,0.26400000000000007,
COM,0.013600000000000001,
CPV,0.02359999999999999,
CRC,0.06169999999999999,
CRO,0.4178000000000001,
CRT,0.0,
CUB,0.3040999999999999,
CYP,0.11710000000000001,
CZE,0.8707000000000001,
DEN,0.8424000000000001,
DJI,0.017299999999999996,
DMA,0.016699999999999996,
DOM,0.46819999999999995,
ECU,0.2641,
EGY,1.2693999999999999,
EOR,0.2735,
ERI,0.0713,
ESA,0.026799999999999994,
ESP,2.9487999999999994,
EST,0.1367,
ETH,0.21919999999999992,
EUN,0.0,
FIJ,0.13759999999999992,
FIN,0.25470000000000004,
FRA,3.9917999999999987,
FRG,0.0,
FSM,0.0072,
GAB,0.013900000000000001,
GAM,0.0307,
GBR,3.5881999999999996,
GBS,0.015599999999999994,
GDR,0.0,
GEO,0.17829999999999996,
GEQ,0.015399999999999999,
GER,3.918499999999999,
GHA,0.07169999999999999,
GRE,0.6193000000000001,
GRN,0.0343,
GUA,0.08869999999999997,
GUI,0.0725,
GUM,0.025400000000000002,
GUY,0.020399999999999998,
HAI,0.028599999999999987,
HKG,0.3495,
HON,0.098,
HUN,1.5452999999999995,
INA,0.21790000000000004,
IND,0.8603,
IOA,-0.0115,
IRI,0.35960000000000003,
IRL,1.1008,
IRQ,0.020099999999999993,
ISL,0.0013000000000000043,
ISR,0.9102999999999999,
ISV,0.0151,
ITA,3.6984000000000004,
IVB,0.0114,
JAM,0.572,
JOR,0.08129999999999998,
JPN,5.1334,
KAZ,0.6517999999999999,
KEN,0.5685999999999999,
KGZ,0.06490000000000001,
KIR,0.006600000000000001,
KOR,1.9741999999999997,
KOS,0.0567,
KSA,0.159,
KUW,0.0628,
LAO,0.0127,
LAT,0.1734,
LBA,0.010499999999999995,
LBN,0.04179999999999999,
LBR,0.040600000000000004,
LCA,0.019999999999999997,
LES,-0.0058,
LIB,-0.0147,
LIE,0.037,
LTU,0.25839999999999985,
LUX,0.05149999999999999,
MAD,0.024799999999999996,
MAL,0.0,
MAR,0.27099999999999996,
MAS,0.2262,
MAW,0.010799999999999999,
MDA,0.14789999999999998,
MDV,0.014700000000000001,
MEX,1.105,
MGL,0.33819999999999995,
MHL,0.007600000000000001,
MKD,0.01859999999999999,
MLI,0.0665,
MLT,0.021699999999999997,
MNE,0.13839999999999997,
MON,0.010100000000000001,
MOZ,0.03439999999999999,
MRI,0.031999999999999994,
MTN,0.0079,
MYA,-0.0069,
NAM,0.021599999999999987,
NBO,0.0,
NCA,0.0305,
NED,2.6778999999999997,
NEP,0.017,
NFL,0.0,
NGR,0.4456,
NIG,0.032999999999999995,
NOR,0.7576999999999998,
NRU,0.0031999999999999997,
NZL,1.6959,
OMA,0.0143,
PAK,0.050299999999999984,
PAN,0.0457,
PAR,0.0871,
PER,0.18269999999999997,
PHI,0.2179,
PLE,0.021200000000000004,
PLW,0.005900000000000001,
PNG,0.02979999999999999,
POL,1.6652999999999998,
POR,0.5613999999999999,
PRK,-0.025800000000000003,
PUR,0.22839999999999994,
QAT,0.0105,
RHO,0.0,
ROC,3.1368999999999994,
ROT,-0.029099999999999997,
ROU,0.7115999999999999,
RSA,1.1946,
RWA,0.022300000000000004,
SAA,0.0,
SAM,0.10099999999999998,
SCG,0.0,
SEN,0.0026999999999999837,
SEY,0.007099999999999999,
SGP,0.1404,
SKN,-0.0088,
SLE,0.0125,
SLO,0.47490000000000004,
SMR,0.0368,
SOL,0.0044,
SOM,0.0016999999999999997,
SRB,0.6705999999999998,
SRI,0.043699999999999996,
SSD,0.0399,
STP,0.0222,
SUD,0.0102,
SUI,1.2954,
SUR,0.020800000000000006,
SVK,0.23309999999999995,
SWE,0.9358999999999998,
SWZ,0.014399999999999998,
SYR,0.0264,
TAN,0.01649999999999999,
TCH,0.0,
TGA,0.0147,
THA,0.256,
TJK,0.07319999999999999,
TKM,0.03669999999999999,
TLS,0.013500000000000002,
TOG,0.0094,
TPE,0.6879000000000001,
TTO,0.18019999999999994,
TUN,0.2801,
TUR,0.9324999999999998,
TUV,0.011399999999999999,
UAE,0.0321,
UAR,0.0,
UGA,0.1658,
UKR,1.1143,
UNK,0.0,
URU,0.08019999999999998,
USA,5.861099999999999,
UZB,0.5939999999999999,
VAN,0.014099999999999994,
VEN,0.046099999999999926,
VIE,0.07640000000000001,
VIN,0.0114,
VNM,0.0,
WIF,0.0,
YAR,0.0,
YEM,0.023700000000000002,
YMD,0.0,
YUG,0.0,
ZAM,0.23550000000000001,
ZIM,-0.04510000000000001,
